1.75,3.75,5.25,1.78,3.4,4.75,1.75,3.5,4.5,1.75,3.5,5,1.77,3.74,5.32,1.73,3.5,5,1.73,3.75,5.5
6.5,4.5,1.53,5.5,4.2,1.53,7,4,1.45,6.5,4,1.53,6.65,4.45,1.55,7,4,1.5,7,4.3,1.53
2.35,3.3,3.4,2.35,3.1,3.1,2.3,3.1,3.1,2.3,3.2,3.2,2.33,3.26,3.5,2.4,3.1,3.1,2.38,3.25,3.4
2.25,3.4,3.5,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.25,3.3,2.28,3.38,3.5,2.25,3.2,3.3,2.3,3.3,3.5
1.18,8,19,1.18,6.5,15.5,1.17,6.5,14,1.18,7,15,1.16,8.55,22.5,1.17,6.5,19,1.15,8.5,21
2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.3,2.4,2.6,3.4,2.6,2.98,3.42,2.55,2.8,3.1,2.62,3,3.4,2.5
2.38,3.4,3.25,2.4,3.3,2.85,2.3,3.3,2.9,2.25,3.3,3.2,2.47,3.34,3.15,2.4,3.1,3.1,2.45,3.3,3.2
4.75,3.75,1.83,4.6,3.6,1.83,4.5,3.5,1.75,4.5,3.75,1.8,4.83,3.65,1.85,4.5,3.3,1.85,5,3.6,1.83
1.91,3.6,4.5,1.91,3.6,3.7,1.9,3.45,3.8,1.83,3.5,4.33,1.9,3.51,4.78,1.91,3.1,4.5,1.93,3.5,4.5
3.25,3.6,2.3,3.1,3.5,2.3,3.1,3.2,2.25,3,3.5,2.25,3.25,3.62,2.29,3.3,3.2,2.25,3.25,3.5,2.3
3.5,3.5,2.2,3.1,3.4,2.2,3.3,3.3,2.1,3.4,3.6,2.05,3.53,3.64,2.17,3.3,3.3,2.2,3.5,3.6,2.15
1.7,4,5.5,1.7,4,5,1.67,3.55,5,1.67,3.8,5,1.71,3.91,5.55,1.73,3.5,5,1.7,4,5.5
2.4,3.3,3.3,2.4,3.2,2.9,2.4,3.1,2.95,2.38,3.25,3.3,2.43,3.24,3.33,2.4,3.1,3.1,2.4,3.2,3.4
3.4,3.4,2.3,3,3.3,2.3,2.9,3.3,2.3,3.4,3.25,2.3,3.44,3.39,2.3,3.2,3.2,2.3,3.5,3.3,2.3
1.4,5,9,1.4,5,7.75,1.4,4.4,7.3,1.44,4.5,8,1.42,5.04,8.38,1.4,4.5,8,1.4,5,8.5
1.22,7,15,1.25,6,10,1.25,5.5,10.3,1.25,6,13,1.25,6.87,13.85,1.25,5,15,1.25,6.5,15
1.83,3.75,4.75,1.8,3.5,4.33,1.8,3.5,4.2,1.75,3.75,5,1.83,3.74,4.88,1.73,3.8,4.5,1.83,3.75,4.8
3,3.4,2.5,2.75,3.2,2.55,2.65,3.3,2.5,3,3.3,2.5,3.02,3.44,2.51,3,3,2.5,3,3.3,2.55
2.9,3.4,2.6,2.8,3.3,2.6,2.75,3.2,2.5,2.88,3.4,2.5,2.91,3.42,2.6,3,3,2.5,3,3.3,2.55
4.2,3.5,2,4,3.4,2,3.7,3.35,1.95,4,3.5,1.95,4.12,3.5,2.03,4,3.3,1.95,4,3.5,2.05
5,3.75,1.8,4.25,3.6,1.8,4,3.45,1.85,4.5,3.6,1.8,4.86,3.92,1.79,5,3.25,1.8,5,3.75,1.8
1.85,3.75,4.5,1.8,3.6,4.2,1.85,3.45,4,1.83,3.6,4.5,1.88,3.71,4.56,1.85,3.3,4.5,1.85,3.7,4.6
2.2,3.4,3.6,2.2,3.25,3.25,2.2,3.2,3.2,2.2,3.3,3.4,2.16,3.47,3.7,2.2,3.3,3.3,2.2,3.4,3.6
1.2,7.5,17,1.2,6,14.5,1.22,5.5,12,1.2,6.5,17,1.2,7.5,17.8,1.22,5.5,15,1.2,7.5,18
3.5,3.5,2.2,3.4,3.3,2.3,3.3,3.3,2.1,3.6,3.4,2.15,3.69,3.42,2.19,3.3,3.3,2.2,3.6,3.4,2.2
4.5,3.75,1.85,4,3.4,1.9,3.8,3.45,1.9,4.33,3.75,1.85,4.52,3.81,1.86,4.33,3.3,1.91,4.2,3.75,1.92
2.2,3.4,3.6,2.2,3.2,3.3,2.3,3.3,2.9,2.2,3.25,3.5,2.18,3.29,3.89,2.2,3.1,3.5,2.2,3.25,3.8
4.5,3.6,1.91,3.8,3.5,1.91,4,3.45,1.85,4,3.5,1.95,4.58,3.59,1.91,4.33,3.2,1.95,4.4,3.5,1.95
2.25,3.5,3.4,2.25,3.2,3.2,2.2,3.2,3.2,2.3,3.4,3.2,2.24,3.42,3.55,2.3,3.2,3.2,2.25,3.4,3.5
2.05,3.4,4.2,2.05,3.4,3.5,2,3.3,3.6,2.05,3.25,4,2.04,3.32,4.4,2.05,3.1,4,2.05,3.4,4.1
1.44,4.75,8,1.48,4.5,7.5,1.45,4,7,1.5,4.33,7,1.47,4.58,8.17,1.44,4.2,8,1.5,4.5,8
1.83,3.75,4.75,1.87,3.8,4.25,1.7,3.6,4.7,1.83,3.6,4.5,1.85,3.7,4.8,1.85,3.4,4.5,1.83,3.7,4.8
4.5,3.6,1.91,4,3.4,1.91,3.8,3.45,1.9,4.5,3.5,1.85,4.88,3.55,1.88,4.33,3.3,1.91,4.75,3.4,1.91
2.55,3.25,3.1,2.55,3.25,2.9,2.4,3.2,2.85,2.4,3.2,3.2,2.57,3.22,3.13,2.5,3.2,2.9,2.55,3.2,3.12
2.63,3.3,2.9,2.62,3.25,2.65,2.5,3.2,2.75,2.62,3.25,2.8,2.61,3.27,3.02,2.62,3.1,2.8,2.62,3.2,3
3.3,3.3,2.38,2.9,3.25,2.4,3.2,3.2,2.2,3.2,3.4,2.3,3.32,3.36,2.38,3.1,3.1,2.4,3.3,3.3,2.4
6,4.2,1.62,4.75,4,1.65,5,3.9,1.6,5.25,4,1.66,6.29,4.13,1.62,5.5,3.6,1.67,6,4.2,1.62
7,4.2,1.55,6,3.9,1.55,5.6,3.9,1.55,6.5,4,1.57,7.17,4.15,1.56,7,3.6,1.57,7,4.1,1.57
1.62,4.2,6,1.62,3.9,5,1.55,3.9,5.6,1.61,4,5.5,1.59,4.26,6.4,1.62,3.6,6,1.6,4.2,6.25
1.8,4,4.5,1.8,3.7,4.1,1.8,3.5,4.2,1.8,3.8,4.5,1.8,4.06,4.57,1.83,3.8,4,1.8,4,4.5
1.75,3.75,5.25,1.75,3.5,4.75,1.75,3.5,4.5,1.7,3.75,5.5,1.79,3.62,5.4,1.75,3.5,5,1.75,3.7,5.5
1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2,1.75,3.6,5,1.85,3.67,4.84,1.85,3.4,4.5,1.85,3.6,4.8
2.15,3.5,3.6,2.15,3.4,3.5,1.9,3.45,3.8,2.15,3.4,3.6,2.16,3.52,3.66,2.15,3.2,3.6,2.2,3.4,3.6
2.8,3.3,2.75,2.8,3.1,2.75,2.6,3.2,2.6,2.75,3.25,2.62,2.8,3.24,2.82,2.7,3.1,2.7,2.8,3.2,2.8
2.7,3.25,2.88,2.7,3.2,2.8,2.5,3.2,2.75,2.62,3.1,2.9,2.65,3.23,3,2.7,3.1,2.7,2.7,3.12,3
1.67,4,5.75,1.7,3.8,4.5,1.6,3.7,5.4,1.7,4,5,1.65,4.2,5.67,1.7,3.4,5.5,1.67,4.1,5.5
1.36,5.5,9.5,1.36,5,7.5,1.3,5,9,1.36,5,9,1.36,5.28,10.15,1.36,4.5,10,1.36,5.25,10
1.65,4,6,1.7,3.8,4.5,1.65,3.6,5.1,1.66,3.75,5.5,1.65,4.01,6.09,1.7,3.4,5.5,1.62,4,6.5
2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.2,3.4,2.15,3.25,3.75,2.25,3.32,3.64,2.25,3.1,3.4,2.25,3.3,3.6
2.9,3.3,2.63,2.75,3.1,2.62,2.75,3.2,2.5,2.9,3.25,2.5,2.88,3.26,2.73,2.8,3.1,2.62,2.9,3.25,2.7
1.25,6.5,15,1.28,6,11,1.27,5.2,10,1.25,6,13,1.27,6.21,14.32,1.29,5,12,1.29,5.75,13
1.6,4,6.5,1.62,3.9,6,1.65,3.6,5.1,1.61,3.75,6,1.62,3.99,6.62,1.62,3.6,6,1.6,3.9,7
10,5.25,1.36,9,4.4,1.36,7.6,4.8,1.35,10.5,4.75,1.36,10.8,4.92,1.38,9.5,4.5,1.36,10.5,4.6,1.4
3.4,3.4,2.3,3.2,3.4,2.3,3.1,3.3,2.2,3.2,3.4,2.3,3.36,3.47,2.3,3.3,3.1,2.3,3.4,3.4,2.3
2.4,3.3,3.25,2.4,3.25,2.9,2.3,3.3,2.9,2.37,3.3,3.25,2.42,3.29,3.3,2.4,3.1,3.1,2.45,3.25,3.25
1.18,8,19,1.19,6.5,13.5,1.2,5.8,13,1.2,7,17,1.19,8,18,1.2,6,17,1.2,7.5,19
4.75,3.6,1.85,4.2,3.4,1.85,4,3.45,1.85,4.33,3.5,1.9,4.62,3.63,1.89,4.5,3.4,1.85,4.75,3.6,1.87
1.91,3.5,4.6,1.9,3.4,4,1.9,3.45,3.8,1.95,3.4,4.33,1.91,3.48,4.78,1.91,3.1,4.5,1.92,3.4,4.75
3.25,3.5,2.3,3.1,3.2,2.3,3.1,3.3,2.2,3.1,3.5,2.3,3.2,3.64,2.31,3.3,3.1,2.3,3.25,3.5,2.3
2.6,3.25,3,2.6,3.2,2.7,2.5,3.3,2.65,2.62,3.1,3,2.6,3.28,3.02,2.62,3.1,2.8,2.62,3.2,3
2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.3,2.9,2.3,3.3,3.4,2.28,3.34,3.54,2.3,3.2,3.2,2.3,3.3,3.5
4.2,3.6,1.95,3.75,3.25,2,3.8,3.45,1.9,4,3.5,1.95,4.1,3.72,1.97,4,3.2,2,3.7,3.7,2
1.29,6,12,1.29,5.5,11.5,1.3,5,9,1.3,5.5,10.5,1.29,6.14,12.21,1.29,5,11,1.29,5.75,12
2.38,3.1,3.5,2.3,3.2,3.4,2.3,3.1,3.1,2.3,3.1,3.5,2.34,3.16,3.63,2.3,3,3.4,2.3,3.1,3.75
1.91,3.8,4.2,1.91,3.75,4,1.9,3.45,3.8,1.91,3.75,4,1.92,3.84,4.19,1.91,3.3,4.2,1.93,3.8,4.1
1.91,3.6,4.5,1.91,3.5,4.25,1.9,3.45,3.8,1.87,3.5,4.5,1.9,3.69,4.5,1.91,3.3,4.33,1.93,3.5,4.6
1.33,5.5,11,1.33,5,8.25,1.33,4.8,8.3,1.33,5,9,1.33,5.68,11.14,1.33,4.8,10,1.33,5.5,10.5
2.38,3.3,3.3,2.4,3.1,3,2.3,3.3,2.9,2.38,3.2,3.2,2.35,3.35,3.38,2.3,3.2,3.2,2.4,3.2,3.4
1.29,6,12,1.3,5.75,8,1.27,5.2,10,1.3,5.5,10,1.31,5.98,11.42,1.3,5,11,1.29,5.75,13
1.73,3.9,5.25,1.72,3.7,4.5,1.7,3.6,4.7,1.75,3.75,4.6,1.71,3.9,5.57,1.73,3.5,5,1.7,3.9,5.5
5.75,3.8,1.7,5,3.6,1.7,4.7,3.6,1.7,5,3.75,1.7,5.64,3.98,1.69,5.5,3.5,1.7,5.5,3.8,1.73
2.55,3.25,3.1,2.55,3.2,2.75,2.4,3.1,2.9,2.5,3.2,2.9,2.48,3.27,3.21,2.5,3,3.1,2.5,3.2,3.2
2.7,3.2,2.9,2.65,3.1,2.7,2.6,3.1,2.7,2.6,3.2,2.9,2.64,3.25,3.01,2.7,3,2.75,2.62,3.2,3
1.2,7.5,17,1.2,6.25,12.5,1.2,5.8,13,1.18,7,17,1.21,7.45,17.66,1.2,6,17,1.2,7,19
4.75,3.75,1.83,4.1,3.6,1.83,4.2,3.5,1.8,5,3.75,1.75,4.93,3.73,1.82,5,3.1,1.85,4.8,3.7,1.83
2.05,3.3,4.2,2.05,3.25,3.6,2.1,3.2,3.4,2.05,3.3,4,2.08,3.46,3.99,2.1,3.1,3.75,2.05,3.3,4.2
1.3,6,11,1.3,5.25,9,1.3,5,9,1.3,5.5,11,1.3,6.07,11.7,1.3,4.5,13,1.29,6,12
2.7,3.2,2.9,2.7,3,2.75,2.4,3.1,2.95,2.5,3.2,3,2.67,3.2,2.99,2.75,2.9,2.8,2.75,3,3
4.2,3.5,2,3.6,3.4,2,3.6,3.3,2,4,3.5,2,3.97,3.56,2.05,4,3.2,2,4.1,3.6,2
1.83,3.6,5,1.83,3.5,4.2,1.7,3.6,4.7,1.83,3.6,4.5,1.86,3.62,4.84,1.83,3.2,4.8,1.83,3.7,4.8
2.63,3.3,2.9,2.6,3.25,2.65,2.6,3.2,2.6,2.45,3.3,3,2.5,3.38,3.09,2.62,3.1,2.75,2.55,3.3,3
1.8,3.8,4.75,1.83,3.6,4,1.75,3.5,4.5,1.83,3.6,4.33,1.83,4.02,4.46,1.83,3.2,4.8,1.8,3.9,4.75
2.63,3.3,2.9,2.6,3.25,2.9,2.6,3.2,2.6,2.7,3.3,2.7,2.62,3.35,2.94,2.7,3.1,2.75,2.62,3.3,2.9
1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.4,4.5,9.5,1.36,5.25,10.35,1.4,4,11,1.36,5.25,10
1.95,3.5,4.5,2,3.4,4,1.9,3.45,3.8,1.95,3.4,4.33,1.96,3.41,4.63,2,3.1,4.2,1.95,3.5,4.4
1.91,3.5,4.75,1.95,3.4,3.8,1.9,3.45,3.8,1.9,3.4,4.5,1.95,3.44,4.6,2,3.1,4.2,1.95,3.4,4.6
3.4,3.2,2.38,3.5,3.2,2.25,2.95,3.2,2.35,3.3,3.2,2.37,3.48,3.24,2.36,3.1,3.1,2.4,3.3,3.25,2.4
2.15,3.4,3.75,2.15,3.4,3.5,2.1,3.3,3.3,1.95,3.5,3.9,2.14,3.4,3.86,2.15,3.1,3.6,2.15,3.4,3.8
1.57,4.5,6,1.57,4.2,6,1.55,4,5.5,1.55,4.33,6.5,1.55,4.47,6.6,1.57,3.75,6.5,1.57,4.3,6.5
3.1,3.6,2.38,3,3.4,2.4,2.75,3.3,2.4,3.1,3.5,2.3,3.16,3.59,2.36,3.1,3.1,2.4,3.1,3.5,2.4
2.88,3.1,2.88,2.8,3.1,2.8,2.6,3.1,2.7,2.75,3.1,2.87,2.82,3.14,2.88,2.8,3,2.7,2.9,3,2.88
2.15,3.3,3.9,2.15,3.2,3.75,2.2,3.1,3.3,2.15,3.3,3.8,2.22,3.24,3.82,2.1,3.1,3.8,2.2,3.2,3.9
1.7,3.8,5.75,1.7,3.6,5,1.7,3.6,4.7,1.7,3.75,5.5,1.71,3.79,5.86,1.7,3.3,6,1.7,3.7,6
1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.36,5,8.5,1.4,5.16,9.14,1.36,4.33,9.5,1.36,5.25,9.5
1.25,7,13,1.25,6.5,11.5,1.25,5.5,10.3,1.25,6,12,1.26,6.63,12.62,1.25,5.5,13,1.25,6.5,13
4.2,3.5,2,4,3.4,2,3.8,3.45,1.9,3.8,3.5,2,4.14,3.54,2.01,4.2,3.1,2,4.2,3.5,2
7,4.33,1.53,6,4.33,1.55,5.6,3.9,1.55,6,4.2,1.55,6.62,4.57,1.54,7,3.8,1.53,6.5,4.4,1.55
2.5,3.3,3.1,2.5,3.2,2.8,2.5,3.2,2.75,2.4,3.3,3.1,2.44,3.36,3.2,2.5,3.1,3,2.55,3.2,3.12
1.75,3.8,5.25,1.75,3.5,4.75,1.7,3.6,4.7,1.75,3.8,4.8,1.74,3.99,5.15,1.75,3.4,5,1.75,3.8,5.2
6.25,4,1.62,5.75,4.1,1.62,5.1,3.6,1.65,6,4,1.61,6.25,4.18,1.61,5,4,1.62,6,4,1.65
4.75,3.9,1.8,4.5,3.8,1.8,4,3.45,1.85,4.5,3.6,1.8,4.67,3.98,1.8,5,3.2,1.83,4.8,3.9,1.8
1.4,5,9,1.4,4.5,7.5,1.4,4.4,7.3,1.4,5,8,1.38,5.36,9.08,1.4,4.5,8,1.36,5.25,9.5
7.5,5,1.44,6.5,4.5,1.44,7,4,1.45,7,4.5,1.45,7.62,4.85,1.46,7,4.5,1.44,8,4.8,1.45
1.83,3.75,4.75,1.83,3.6,4.1,1.85,3.45,4,1.83,3.6,4.5,1.78,3.83,5.04,1.75,3.6,4.75,1.83,3.6,5
2.2,3.3,3.75,2.2,3.25,3.25,2.1,3.3,3.3,2.25,3.2,3.4,2.21,3.29,3.78,2.25,3.1,3.4,2.25,3.2,3.75
2.38,3.25,3.4,2.35,3.1,3.1,2.25,3,3.3,2.4,3.1,3.25,2.31,3.25,3.57,2.4,3,3.2,2.38,3.1,3.6
2.38,3.25,3.4,2.35,3,3.2,2.3,3.2,3,2.4,3.2,3.2,2.38,3.23,3.44,2.4,3,3.25,2.4,3.1,3.5
1.62,4,6.5,1.62,3.9,6,1.5,4,6.1,1.57,4,6.5,1.62,4,6.55,1.62,3.6,6,1.62,3.9,6.5
1.83,3.75,4.75,1.83,3.5,4.2,1.85,3.45,4,1.83,3.5,4.5,1.82,3.67,5.05,1.85,3.4,4.5,1.85,3.6,4.8
1.91,3.75,4.33,1.91,3.5,4.25,1.9,3.45,3.8,1.9,3.75,4,1.89,3.74,4.45,1.95,3.4,4,1.92,3.75,4.2
4,3.6,2,3.9,3.5,2,3.3,3.3,2.1,3.75,3.4,2.05,4.24,3.51,2,4,3.1,2.05,4.1,3.4,2.05
2.5,3.25,2.8,2.5,3,3,2.3,3.2,3,2.4,3.25,3,2.52,3.22,3.2,2.4,3.1,3.1,2.55,3.2,3.12
1.3,5.5,8.5,1.3,5,10,1.3,5,9,1.3,5.5,10,1.32,5.85,10.89,1.33,5,9,1.3,5.75,12
6,3.8,1.57,5.5,3.8,1.6,4.9,3.7,1.65,5.25,4,1.65,6.15,4.34,1.6,6,3.75,1.6,6,4.33,1.6
1.4,4.5,7.5,1.45,4.2,7,1.45,4,7,1.44,4.33,7.5,1.46,4.55,8.5,1.44,4,8,1.45,4.5,8.5
2.1,3.3,3.5,2.2,3.1,3.4,2.1,3.2,3.4,2.1,3.3,3.75,2.16,3.34,3.88,2.15,3.2,3.5,2.2,3.25,3.8
1.53,4,6,1.6,4,5.25,1.5,4,6.1,1.53,4.2,6,1.59,4.36,6.15,1.6,4,5.5,1.57,4.33,6.25
1.8,3.5,4.5,1.85,3.4,4.25,1.8,3.5,4.2,1.85,3.5,4.33,1.81,3.69,5.14,1.85,3.5,4.33,1.83,3.6,5
7,4.33,1.44,6.75,4.25,1.45,7,4,1.45,7.5,4.33,1.44,8.52,4.42,1.48,7,4,1.5,9,4.4,1.45
2.05,3.4,3.6,2.15,3.4,3.6,2.2,3.2,3.2,2.1,3.4,3.6,2.14,3.49,3.76,2.1,3.25,3.5,2.1,3.5,3.8
3.3,3.4,2.15,3.25,3.25,2.2,3.1,3.3,2.2,3.3,3.4,2.2,3.55,3.42,2.25,3.3,3.3,2.2,3.6,3.4,2.2
1.83,3.75,4.2,1.85,3.6,4,1.9,3.45,3.8,1.85,3.75,4.2,1.85,3.89,4.51,1.83,3.4,4.5,1.87,3.8,4.4
1.29,5.5,11,1.28,5.25,10.5,1.28,5.1,10,1.29,5.5,12,1.27,6.06,14.38,1.29,5,12,1.25,6,15
2.63,3.2,2.8,2.6,3.1,2.75,2.5,3.3,2.65,2.6,3.2,2.88,2.73,3.3,2.85,2.6,3.1,2.8,2.75,3.2,2.88
2.38,3.3,3.1,2.3,3.3,3,2.2,3.3,3.1,2.38,3.3,3.1,2.33,3.54,3.24,2.25,3.4,3.1,2.38,3.5,3.13
1.3,5.5,10,1.3,5,9.5,1.3,5,9,1.3,5,11,1.31,5.7,12,1.33,4.8,10,1.3,5.5,13
1.91,3.5,4.2,1.91,3.3,4.1,1.9,3.45,3.8,1.83,3.5,4.5,1.97,3.4,4.56,2,3.1,4.2,1.93,3.4,4.75
1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.5,4.5,1.75,3.5,5,1.78,3.67,5.41,1.73,3.3,5.5,1.8,3.6,5.2
3.5,3.4,2.1,3.6,3.5,2.1,3.2,3.4,2.1,3.6,3.5,2.05,3.5,3.63,2.18,3.5,3.1,2.2,3.4,3.6,2.2
2.5,3.1,3.1,2.5,3.2,2.8,2.2,3.3,3.1,2.4,3.25,3.1,2.59,3.29,3.03,2.62,3.1,2.8,2.6,3.2,3.1
5,4,1.67,5,4,1.7,5,3.9,1.6,5,4,1.67,5.6,4.03,1.68,4.8,3.8,1.7,5.5,4,1.7
2.15,3.4,3.8,2.15,3.3,3.3,2,3.3,3.6,2.1,3.4,3.75,2.1,3.43,3.95,2.15,3.2,3.6,2.15,3.4,3.8
6.5,4.33,1.57,6.25,4.1,1.57,7,4,1.45,6,4.2,1.57,6.25,4.35,1.58,6,3.8,1.57,6.25,4.33,1.57
1.53,4.2,7.5,1.53,3.8,6.5,1.55,3.9,5.6,1.5,4,8,1.53,4.18,7.8,1.53,3.75,7,1.55,4.1,7
2.9,3.2,2.7,2.75,3.1,2.6,2.4,3.2,2.85,2.75,3.1,2.75,3,3.18,2.68,2.7,3.1,2.7,2.9,3.2,2.75
2.5,3.3,3.1,2.5,3.3,2.95,2.4,3.3,2.75,2.4,3.3,3.1,2.48,3.31,3.17,2.5,3.2,2.9,2.5,3.3,3.1
1.62,4.2,6,1.62,4.1,5.5,1.55,3.9,5.6,1.62,4,5.75,1.63,4.26,5.93,1.62,3.8,5.5,1.62,4.2,6
2.3,3.4,3.4,2.2,3.25,3.2,2,3.3,3.6,2.2,3.4,3.5,2.33,3.38,3.39,2.3,3.2,3.2,2.3,3.4,3.4
2.3,3.4,3.4,2.3,3.2,3.1,2.1,3.2,3.4,2.2,3.4,3.4,2.33,3.37,3.4,2.3,3.2,3.2,2.3,3.4,3.4
2.63,3.4,2.88,2.7,3.4,2.7,2.4,3.3,2.75,2.6,3.4,2.8,2.74,3.5,2.71,2.7,3.1,2.7,2.7,3.4,2.75
9,5,1.4,8,5,1.4,7.3,4.4,1.4,8.5,4.8,1.4,9.2,4.99,1.4,8,4.5,1.4,9.5,5,1.4
1.4,5,9,1.4,5,8.25,1.45,4,7,1.44,4.5,8,1.4,5.05,9.45,1.4,4.5,8,1.4,5,9.5
2,3.4,4.33,2,3.5,3.9,2,3.3,3.6,2,3.4,4,2,3.45,4.33,2,3.3,4.33,2,3.4,4.3
1.95,3.5,4.5,1.95,3.4,3.75,1.9,3.45,3.8,1.95,3.5,4,1.92,3.5,4.69,1.95,3.25,4.2,1.95,3.3,4.4
1.73,3.8,5.5,1.72,3.8,5,1.7,3.8,4.3,1.73,3.75,5,1.76,3.81,5.29,1.75,3.5,5,1.73,3.8,5.5
2.15,3.4,3.75,2.15,3.3,3.3,2.1,3.3,3.3,2.2,3.4,3.4,2.1,3.53,3.83,2.15,3.3,3.4,2.15,3.5,3.6
3.5,3.25,2.3,3,3.3,2.3,2.9,3.3,2.3,3.2,3.25,2.38,3.58,3.28,2.29,3.2,3.2,2.3,3.5,3.13,2.38
1.25,6.5,11,1.28,6,11,1.27,5.2,10,1.29,6,11,1.25,6.76,13.35,1.29,5,12,1.29,6,12
3.3,3.5,2.3,3.3,3.3,2.3,2.65,3.3,2.5,3.2,3.4,2.3,3.3,3.53,2.32,3.2,3.1,2.38,3.13,3.5,2.4
2.63,3.3,2.9,2.55,3.3,2.8,2.5,3.3,2.65,2.45,3.3,3,2.5,3.34,3.1,2.62,2.88,3,2.55,3.4,3
2.05,3.3,4.2,2,3.3,4.1,2,3.3,3.6,2,3.4,4.2,2.09,3.34,4.16,2.1,3,4,2.05,3.3,4.2
1.29,6,12,1.28,5.75,12.5,1.27,5.2,10,1.3,5.75,10,1.27,6.45,12.4,1.29,4.8,12,1.29,6,12
2.45,3.25,3.25,2.45,3.2,2.85,2.4,3.2,2.85,2.45,3.3,3,2.42,3.33,3.26,2.5,2.9,3.1,2.45,3.25,3.25
2.38,3.4,3.25,2.38,3.2,2.95,2.2,3.3,3.1,2.38,3.4,3.2,2.39,3.47,3.2,2.4,3,3.2,2.4,3.4,3.13
2.1,3.5,3.8,2.1,3.4,3.7,2.15,3.3,3.2,2.1,3.4,3.75,2.05,3.49,4.06,2.1,3.1,3.75,2.1,3.4,3.9
1.91,3.5,4.75,1.91,3.4,3.9,1.9,3.45,3.8,1.9,3.4,4.5,1.93,3.45,4.73,1.95,3,4.5,1.95,3.3,4.75
4,3.6,2,4,3.6,1.95,4,3.45,1.85,4.1,3.6,1.95,4.15,3.51,2.02,4,3.1,2.05,4.1,3.6,2
2.4,3.3,3.3,2.35,3.3,3.2,2.5,3.2,2.75,2.45,3.25,3.1,2.35,3.29,3.44,2.4,3.1,3.1,2.4,3.25,3.3
3.75,3.4,2.15,3.4,3.4,2.2,3.6,3.3,2,3.5,3.5,2.15,3.66,3.39,2.2,3.6,3,2.2,3.6,3.4,2.2
4.33,3.4,2,4.1,3.4,2,3.6,3.3,2,4,3.4,2,4.15,3.44,2.04,3.8,3.4,2,4.1,3.4,2.05
5.75,3.8,1.7,5.25,3.8,1.7,4.7,3.6,1.7,5.25,4,1.65,5.58,3.98,1.69,4.8,3.8,1.7,5.5,3.9,1.7
2.75,3.3,2.8,2.65,3.25,2.6,2.5,3.3,2.65,2.7,3.3,2.7,2.78,3.32,2.79,2.7,3.1,2.7,2.8,3.25,2.8
1.91,3.7,4.33,1.91,3.5,4.1,1.95,3.35,3.7,1.95,3.6,3.8,1.97,3.64,4.18,1.91,3.5,4,1.93,3.7,4.3
1.36,5.25,10,1.36,5.25,8.75,1.42,4.6,6.4,1.4,5,8,1.38,5.2,9.56,1.4,4.5,8,1.4,5,9
1.36,5.25,10,1.36,5.25,8.75,1.3,5,9,1.36,5,9,1.38,5.23,10.35,1.36,4.5,9,1.36,5.2,10
4.2,3.4,2.05,3.6,3.25,2.05,3.3,3.3,2.1,4,3.3,2.05,4.04,3.44,2.08,4,3.1,2.05,4.2,3.3,2.05
2.3,3.4,3.4,2.3,3.1,3.2,2.2,3.2,3.2,2.15,3.3,3.5,2.28,3.43,3.45,2.3,3.2,3.2,2.38,3.13,3.5
2.25,3.5,3.4,2.25,3.3,3.1,2.2,3.3,3.1,2.15,3.4,3.5,2.29,3.45,3.39,2.25,3.2,3.3,2.25,3.4,3.5
1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.33,5,10,1.35,5.32,10.82,1.36,4.8,8.5,1.36,5,10.5
3.75,3.75,2.05,3.6,3.6,2.05,3.6,3.3,2,3.5,3.75,2.05,3.69,3.81,2.07,3.75,3.3,2.05,3.5,3.8,2.1
5.5,4,1.7,5.25,3.8,1.7,,,,5.25,3.8,1.67,5.52,3.9,1.72,5.5,3.5,1.7,5.5,3.8,1.73
1.91,3.7,4.33,1.95,3.5,3.7,1.9,3.45,3.8,1.95,3.6,4,1.91,3.69,4.45,1.95,3.4,4,1.95,3.5,4.33
4.5,3.6,1.91,4.1,3.7,1.9,4.5,3.7,1.7,4.5,3.6,1.85,4.66,3.66,1.88,4.33,3.3,1.91,4.75,3.6,1.87
1.8,3.75,5,1.8,3.6,4.75,1.95,3.4,3.55,1.8,3.6,4.8,1.79,3.8,5.06,1.73,3.5,5,1.8,3.6,5.2
1.95,3.5,4.5,1.95,3.4,3.75,1.8,3.5,4.2,1.95,3.4,4.2,1.93,3.58,4.5,1.95,3.4,4,1.9,3.5,4.75
2.6,3.4,2.9,2.6,3.25,2.65,2.4,3.3,2.75,2.62,3.4,2.75,2.62,3.35,2.94,2.62,3.1,2.8,2.6,3.4,2.9
2.55,3.3,3,2.55,3.3,2.9,2.3,3.3,2.9,2.45,3.3,3,2.5,3.36,3.09,2.62,3.1,2.8,2.6,3.2,3.1
2.9,3.4,2.6,2.7,3.25,2.55,2.65,3.3,2.5,2.9,3.4,2.5,2.9,3.45,2.59,2.8,3.1,2.62,2.9,3.4,2.6
